User ID,Concept ID,Gender,Age,SchoolClass,DegreeCarefulness,Proficiency,Stereotype
15675949,20,Female,13,1,1,0.55,beginner
15672091,20,Female,13,1,0,0.55,beginner
15801658,20,Male,13,1,0,0.55,beginner
15706185,20,Female,13,1,0,0.55,beginner
15789863,20,Male,13,1,0,0.55,beginner
15720943,20,Male,13,1,0,0.55,beginner
15697997,20,Female,13,1,0,0.55,beginner
15665416,20,Female,13,1,0,0.55,beginner
15660200,20,Female,13,1,0,0.55,beginner
15619653,20,Male,13,1,0,0.55,beginner
15773447,20,Male,13,1,0,0.55,beginner
15739160,20,Male,13,1,0,0.55,beginner
15689237,20,Male,13,1,0,0.55,beginner
15679297,20,Male,13,1,0,0.55,beginner
15591433,20,Male,13,1,0,0.55,beginner
15642725,20,Male,13,1,0,0.55,beginner
15701962,20,Male,13,1,0,0.55,beginner
15811613,20,Female,13,1,0,0.55,beginner
15741049,20,Male,13,1,0,0.55,beginner
15724423,20,Female,13,1,0,0.55,beginner
15574305,20,Male,13,1,0,0.55,beginner
15678168,20,Female,13,1,0,0.55,beginner
15697020,20,Female,13,1,0,0.55,beginner
15610801,20,Male,13,1,0,0.55,beginner
15745232,20,Male,13,1,0,0.55,beginner
15722758,20,Male,13,1,0,0.55,beginner
15792102,20,Female,13,1,0,0.55,beginner
15675185,20,Male,13,1,0,0.55,beginner
15801247,20,Male,13,1,0,0.55,beginner
15725660,20,Male,13,1,0,0.55,beginner
15638963,20,Female,13,1,0,0.55,beginner
15800061,20,Female,13,1,0,0.55,beginner
15578006,20,Male,13,1,0,0.55,beginner
15668504,20,Female,17,4,0,0.88,intermediate
15687491,20,Male,16,4,1,0.88,intermediate
15610403,20,Female,16,4,0,0.88,intermediate
15741094,20,Male,16,4,0,0.88,intermediate
15807909,20,Male,16,4,0,0.88,intermediate
15666141,20,Female,16,4,0,0.88,intermediate
15617134,20,Male,16,4,0,0.88,intermediate
15783029,20,Male,16,4,0,0.88,intermediate
15622833,20,Female,16,4,0,0.88,intermediate
15746422,20,Female,15,4,0,0.88,intermediate
15750839,20,Female,16,4,1,0.88,intermediate
15749130,20,Female,16,4,0,0.88,intermediate
15779862,20,Male,16,4,0,0.88,intermediate
15767871,20,Male,16,4,0,0.88,intermediate
15679651,20,Female,16,4,0,0.88,intermediate
15576219,20,Male,16,4,0,0.88,intermediate
15699247,20,Male,15,4,0,0.88,intermediate
15619087,20,Female,15,4,0,0.88,intermediate
15605327,20,Male,16,4,0,0.88,intermediate
15610140,20,Female,16,4,0,0.88,intermediate
15791174,20,Male,16,4,0,0.88,intermediate
15602373,20,Male,16,4,0,0.88,intermediate
15762605,20,Male,16,4,0,0.88,intermediate
15598840,20,Female,16,4,1,0.88,intermediate
15744279,20,Male,16,4,1,0.88,intermediate
15670619,20,Male,16,4,0,0.88,intermediate
15599533,20,Female,16,4,0,0.88,intermediate
15757837,20,Male,16,4,0,0.88,intermediate
15697574,20,Female,17,4,0,0.88,intermediate
15578738,20,Female,15,4,0,0.88,intermediate
15762228,20,Female,15,4,0,0.88,intermediate
15614827,20,Female,16,4,0,0.88,intermediate
15789815,20,Male,16,4,1,0.88,intermediate
15579781,20,Female,16,4,0,0.88,intermediate
15587013,20,Male,16,4,0,0.85,intermediate
15570932,20,Male,16,4,0,0.85,intermediate
15794661,20,Female,16,4,0,0.85,intermediate
15581654,20,Female,16,4,0,0.85,intermediate
15644296,20,Female,16,4,0,0.85,intermediate
15614420,20,Female,17,4,0,0.85,intermediate
15609653,20,Female,16,4,0,0.85,intermediate
15594577,20,Male,16,4,0,0.85,intermediate
15584114,20,Male,16,4,0,0.85,intermediate
15673367,20,Female,16,4,0,0.85,intermediate
15685576,20,Male,16,4,0,0.85,intermediate
15774727,20,Female,16,4,0,0.85,intermediate
15694288,20,Female,16,4,1,0.85,intermediate
15603319,20,Male,16,4,0,0.85,intermediate
15759066,20,Female,16,4,0,0.85,intermediate
15814816,20,Male,16,4,0,0.85,intermediate
15724402,20,Female,16,4,0,0.85,intermediate
15571059,20,Female,16,4,0,0.85,intermediate
15674206,20,Male,16,4,0,0.85,intermediate
15715160,20,Male,15,4,0,0.85,intermediate
15730448,20,Male,16,4,0,0.85,intermediate
15662067,20,Female,16,4,0,0.85,intermediate
15779581,20,Male,16,4,0,0.85,intermediate
15662901,20,Male,16,4,0,0.85,intermediate
15689751,20,Male,16,4,0,0.85,intermediate
15667742,20,Male,15,4,0,0.85,intermediate
15738448,20,Female,16,4,0,0.85,intermediate
15680243,20,Female,16,4,0,0.85,intermediate
15745083,20,Male,16,4,0,0.85,intermediate
15708228,20,Male,16,4,0,0.85,intermediate
15628523,20,Male,16,4,0,0.85,intermediate
15708196,20,Male,16,4,0,0.85,intermediate
15735549,20,Female,16,4,1,0.85,intermediate
15809347,20,Female,16,4,0,0.85,intermediate
15660866,20,Female,17,4,1,0.85,intermediate
15766609,20,Female,16,4,0,0.85,intermediate
15654230,20,Female,16,4,1,0.85,intermediate
15794566,20,Female,17,5,0,0.9,advanced
15800890,20,Female,17,5,1,0.9,advanced
15697424,20,Female,17,5,0,0.9,advanced
15724536,20,Female,17,5,1,0.9,advanced
15735878,20,Male,17,5,1,0.9,advanced
15707596,20,Female,16,5,0,0.9,advanced
15657163,20,Male,16,5,0,0.9,advanced
15622478,20,Male,17,5,0,0.9,advanced
15779529,20,Female,17,5,1,0.9,advanced
15636023,20,Male,17,5,0,0.9,advanced
15582066,20,Male,17,5,0,0.9,advanced
15666675,20,Female,16,5,0,0.9,advanced
15732987,20,Male,18,5,1,0.9,advanced
15789432,20,Female,17,5,0,0.9,advanced
15663161,20,Male,17,5,1,0.9,advanced
15694879,20,Male,17,5,1,0.9,advanced
15593715,20,Male,17,5,1,0.9,advanced
15575002,20,Female,17,5,0,0.9,advanced
15622171,20,Male,17,5,0,0.9,advanced
15795224,20,Female,17,5,1,0.9,advanced
15685346,20,Male,17,5,1,0.9,advanced
15691808,20,Female,17,5,0,0.9,advanced
15721007,20,Female,17,5,1,0.9,advanced
15794253,20,Female,17,5,1,0.9,advanced
15694453,20,Male,17,5,0,0.95,advanced
15813113,20,Male,17,5,1,0.95,advanced
15614187,20,Male,17,5,1,0.95,advanced
15619407,20,Female,17,5,0,0.95,advanced
15646227,20,Male,17,5,1,0.95,advanced
15660541,20,Male,17,5,0,0.95,advanced
15753874,20,Female,17,5,0,0.95,advanced
15617877,20,Female,17,5,0,0.95,advanced
15772073,20,Female,17,5,1,0.95,advanced
15701537,20,Male,17,5,1,0.95,advanced
15736228,20,Male,18,5,0,0.95,advanced
15780572,20,Female,16,5,1,0.95,advanced
15769596,20,Female,16,5,1,0.95,advanced
15586996,20,Female,17,5,0,0.95,advanced
15722061,20,Female,17,5,1,0.95,advanced
15638003,20,Female,17,5,0,0.95,advanced
15775590,20,Female,17,5,1,0.95,advanced
15730688,20,Male,17,5,0,0.95,advanced
15753102,20,Female,17,5,1,0.95,advanced
15810075,20,Female,17,5,0,0.95,advanced
15723373,20,Male,17,5,0,0.97,advanced
15795298,20,Female,17,5,1,0.97,advanced
15584320,20,Female,16,5,1,0.97,advanced
15724161,20,Female,16,5,0,0.97,advanced
15750056,20,Female,18,5,1,0.97,advanced
15609637,20,Female,17,5,0,0.97,advanced
15794493,20,Male,17,5,0,0.97,advanced
15569641,20,Female,17,5,1,0.97,advanced
15815236,20,Female,17,5,1,0.97,advanced
15811177,20,Female,17,5,0,0.97,advanced
15680587,20,Male,17,5,1,0.97,advanced
15672821,20,Female,17,5,1,0.97,advanced
15767681,20,Female,17,5,0,0.97,advanced
15600379,20,Male,17,5,1,0.97,advanced
15801336,20,Female,17,5,1,0.97,advanced
15721592,20,Male,17,5,0,0.97,advanced
15581282,20,Male,16,5,0,0.97,advanced
15746203,20,Female,17,5,1,0.97,advanced
15583137,20,Male,17,5,0,0.97,advanced
15680752,20,Female,17,5,0,0.97,advanced
15688172,20,Female,16,5,1,0.97,advanced
15791373,20,Male,17,5,1,0.97,advanced
15589449,20,Male,17,5,1,0.97,advanced
15692819,20,Female,17,5,1,0.97,advanced
15727467,20,Male,17,5,1,0.97,advanced
15734312,20,Male,17,5,0,0.97,advanced
15764604,20,Male,17,5,1,0.97,advanced
15613014,20,Female,17,5,1,0.97,advanced
15759684,20,Female,17,5,1,0.97,advanced
15609669,20,Female,17,5,1,0.97,advanced
15685536,20,Male,17,5,0,0.97,advanced
15750447,20,Male,17,5,1,0.97,advanced
15663249,20,Female,17,5,1,0.97,advanced
15638646,20,Male,17,5,0,0.97,advanced
15734161,20,Female,17,5,1,0.97,advanced
15631070,20,Female,17,5,0,0.97,advanced
15761950,20,Female,17,5,1,0.97,advanced
15649668,20,Male,17,5,0,0.97,advanced
15713912,20,Female,17,5,1,0.97,advanced
15586757,20,Male,17,5,1,0.97,advanced
15596522,20,Male,17,5,1,0.97,advanced
15625395,20,Male,17,5,1,0.97,advanced
15760570,20,Male,17,5,0,0.97,advanced
15566689,20,Female,17,5,0,0.97,advanced
15725794,20,Female,17,5,0,0.97,advanced
15673539,20,Male,17,5,1,0.97,advanced
15705298,20,Female,17,5,1,0.97,advanced
15675791,20,Male,17,5,0,0.97,advanced
15747043,20,Male,17,5,1,0.97,advanced
15736397,20,Female,17,5,1,0.97,advanced
15678201,20,Male,17,5,1,0.97,advanced
15720745,20,Female,17,5,1,0.97,advanced
15637593,20,Male,17,5,1,0.97,advanced
15598070,20,Female,17,5,0,0.97,advanced
15787550,20,Male,17,5,0,0.97,advanced
15603942,20,Female,17,5,0,0.97,advanced
15733973,20,Female,17,5,1,0.97,advanced
15596761,20,Male,18,6,1,0.97,advanced
15652400,20,Female,18,6,0,0.97,advanced
15717893,20,Female,18,6,0,0.97,advanced
15622585,20,Male,18,6,1,0.97,advanced
15733964,20,Female,18,6,0,0.97,advanced
15753861,20,Female,18,6,1,0.97,advanced
15747097,20,Female,18,6,0,0.99,advanced
15594762,20,Female,18,6,1,0.99,advanced
15667417,20,Female,18,6,1,0.99,advanced
15684861,20,Male,18,6,0,0.99,advanced
15742204,20,Male,18,6,1,0.99,advanced
15623502,20,Male,18,6,0,0.99,advanced
15774872,20,Female,18,6,1,0.99,advanced
15611191,20,Female,18,6,1,0.99,advanced
15674331,20,Male,18,6,0,0.99,advanced
15619465,20,Female,18,6,1,0.99,advanced
15575247,20,Female,18,6,1,0.99,advanced
15695679,20,Female,18,6,0,0.99,advanced
15713463,20,Male,18,6,0,0.99,advanced
15785170,20,Female,18,6,0,0.99,advanced
15796351,20,Male,18,6,1,0.99,advanced
15639576,20,Female,18,6,1,0.99,advanced
15693264,20,Male,18,6,0,0.99,advanced
15589715,20,Female,18,6,1,0.99,advanced
15769902,20,Male,18,6,0,0.99,advanced
15587177,20,Male,18,6,0,0.99,advanced
15814553,20,Male,18,6,1,0.99,advanced
15601550,20,Female,18,6,0,0.99,advanced
15664907,20,Male,18,6,1,0.99,advanced
15612465,20,Male,17,6,0,0.99,advanced
15810800,20,Female,17,6,0,0.99,advanced
15665760,20,Male,18,6,1,0.99,advanced
15588080,20,Female,18,6,1,0.99,advanced
15776844,20,Male,18,6,0,0.99,advanced
15717560,20,Female,18,6,0,0.99,advanced
15629739,20,Female,18,6,1,0.99,advanced
15729908,20,Male,18,6,1,0.99,advanced
15716781,20,Female,18,6,0,0.99,advanced
15646936,20,Male,18,6,1,0.99,advanced
15768151,20,Female,18,6,1,0.99,advanced
15579212,20,Male,17,6,0,0.99,advanced
15721835,20,Male,18,6,0,0.99,advanced
15800515,20,Female,18,6,1,0.99,advanced
15591279,20,Male,18,6,0,0.99,advanced
15587419,20,Female,18,6,1,0.99,advanced
15750335,20,Female,18,6,0,0.99,advanced
15699619,20,Male,18,6,1,0.99,advanced
15606472,20,Male,18,6,1,0.99,advanced
15778368,20,Male,18,6,1,0.99,advanced
15671387,20,Female,18,6,0,1,advanced
15573926,20,Male,18,6,1,1,advanced
15709183,20,Male,18,6,0,1,advanced
15577514,20,Male,18,6,1,1,advanced
15778830,20,Female,18,6,1,1,advanced
15768072,20,Female,18,6,1,1,advanced
15768293,20,Female,18,6,0,1,advanced
15654456,20,Male,18,6,1,1,advanced
15807525,20,Female,18,6,1,1,advanced
15574372,20,Female,18,6,1,1,advanced
15671249,20,Male,18,6,1,1,advanced
15779744,20,Male,17,6,0,1,advanced
15624755,20,Female,18,6,1,1,advanced
15611430,20,Female,18,6,1,1,advanced
15774744,20,Male,18,6,1,1,advanced
15629885,20,Female,18,6,0,1,advanced
15708791,20,Male,18,6,1,1,advanced
15793890,20,Female,18,6,0,1,advanced
15646091,20,Female,18,6,1,1,advanced
15596984,20,Female,18,6,0,1,advanced
15800215,20,Female,18,6,0,1,advanced
15577806,20,Male,18,6,1,1,advanced
15749381,20,Female,18,6,1,1,advanced
15683758,20,Male,18,6,0,0.95,advanced
15670615,20,Male,18,6,1,0.95,advanced
15715622,20,Female,18,6,1,0.95,advanced
15707634,20,Male,18,6,1,0.95,advanced
15806901,20,Female,18,6,1,0.95,advanced
15775335,20,Male,18,6,1,0.95,advanced
15724150,20,Female,18,6,1,0.95,advanced
15627220,20,Male,18,6,0,0.95,advanced
15672330,20,Male,18,6,1,0.95,advanced
15668521,20,Female,17,6,1,0.95,advanced
15807837,20,Male,18,6,1,0.95,advanced
15592570,20,Male,18,6,1,0.95,advanced
15748589,20,Female,18,6,1,0.95,advanced
15635893,20,Male,18,6,1,0.95,advanced
15757632,20,Female,18,6,0,0.95,advanced
15691863,20,Female,18,6,1,0.95,advanced
15706071,20,Male,18,6,1,0.95,advanced
15654296,20,Female,18,6,1,0.95,advanced
15755018,20,Male,18,6,0,0.95,advanced
15594041,20,Female,18,6,1,0.95,advanced
15624510,21,Male,13,1,0,0.5,beginner
15810944,21,Male,13,1,0,0.5,beginner
15668575,21,Female,13,1,0,0.5,beginner
15603246,21,Female,13,1,0,0.5,beginner
15804002,21,Male,13,1,0,0.5,beginner
15728773,21,Male,13,1,0,0.5,beginner
15598044,21,Female,13,1,0,0.5,beginner
15694829,21,Female,13,1,1,0.5,beginner
15600575,21,Male,13,1,0,0.5,beginner
15727311,21,Female,13,1,0,0.5,beginner
15570769,21,Female,13,1,0,0.5,beginner
15606274,21,Female,13,1,0,0.5,beginner
15746139,21,Male,14,2,0,0.67,intermediate
15704987,21,Male,14,2,0,0.67,intermediate
15628972,21,Male,14,2,0,0.67,intermediate
15697686,21,Male,15,2,0,0.67,intermediate
15733883,21,Male,15,2,1,0.67,intermediate
15617482,21,Male,14,2,1,0.67,intermediate
15704583,21,Male,14,2,1,0.67,intermediate
15621083,21,Female,14,2,1,0.67,intermediate
15649487,21,Male,14,2,1,0.67,intermediate
15736760,21,Female,14,2,1,0.67,intermediate
15714658,21,Male,14,2,1,0.67,intermediate
15599081,21,Female,15,2,1,0.67,intermediate
15705113,21,Male,14,2,1,0.7,intermediate
15631159,21,Male,14,2,1,0.7,intermediate
15792818,21,Male,14,2,1,0.7,intermediate
15633531,21,Female,14,2,1,0.7,intermediate
15744529,21,Male,14,2,0,0.7,intermediate
15669656,21,Male,14,2,0,0.7,intermediate
15581198,21,Male,14,2,0,0.75,intermediate
15729054,21,Female,14,2,1,0.75,intermediate
15573452,21,Female,15,3,0,0.8,advanced
15776733,21,Female,15,3,0,0.8,advanced
15724858,21,Male,15,3,0,0.8,advanced
15713144,21,Male,15,3,0,0.8,advanced
15690188,21,Female,15,3,0,0.8,advanced
15689425,21,Male,15,3,0,0.8,advanced
15671766,21,Female,15,3,0,0.8,advanced
15782806,21,Female,15,3,0,0.8,advanced
15764419,21,Female,15,3,0,0.8,advanced
15591915,21,Female,16,3,0,0.8,advanced
15772798,21,Male,15,3,0,0.8,advanced
15792008,21,Male,16,3,0,0.8,advanced
15715541,21,Female,15,3,0,0.8,advanced
15639277,21,Male,15,3,0,0.8,advanced
15798850,21,Male,15,3,0,0.8,advanced
15776348,21,Female,15,3,0,0.79,intermediate
15727696,21,Male,15,3,1,0.79,intermediate
15793813,21,Female,15,3,0,0.79,intermediate
15694395,21,Female,15,3,0,0.79,intermediate
15764195,21,Female,15,3,0,0.79,intermediate
15744919,21,Female,14,3,0,0.79,intermediate
15671655,21,Female,14,3,0,0.79,intermediate
15654901,21,Female,15,3,0,0.79,intermediate
15649136,21,Female,15,3,0,0.79,intermediate
15775562,21,Female,15,3,0,0.79,intermediate
15807481,21,Male,15,3,0,0.79,intermediate
15642885,21,Male,15,3,0,0.79,intermediate
15789109,21,Female,15,3,0,0.79,intermediate
15814004,21,Male,15,3,0,0.79,intermediate
15673619,21,Male,15,3,0,0.79,intermediate
15595135,21,Female,15,3,0,0.79,intermediate
15583681,21,Male,15,3,1,0.79,intermediate
15605000,21,Female,14,3,0,0.79,intermediate
15718071,21,Male,16,3,0,0.79,intermediate
15679760,21,Male,15,3,0,0.79,intermediate
15654574,21,Female,15,3,0,0.79,intermediate
15577178,21,Female,14,2,0,0.7,intermediate
15595324,21,Female,14,2,0,0.7,intermediate
15756932,21,Male,14,2,0,0.7,intermediate
15726358,21,Female,14,2,0,0.7,intermediate
15595228,21,Female,14,2,0,0.7,intermediate
15782530,21,Female,14,2,0,0.7,intermediate
15592877,21,Male,14,2,0,0.7,intermediate
15651983,21,Male,14,2,1,0.7,intermediate
15746737,21,Male,14,2,0,0.7,intermediate
15774179,21,Female,14,2,0,0.7,intermediate
15667265,21,Female,14,2,0,0.7,intermediate
15655123,21,Female,14,2,0,0.75,intermediate
15595917,21,Male,14,2,0,0.75,intermediate
15668385,21,Male,14,2,0,0.75,intermediate
15709476,21,Male,14,2,0,0.75,intermediate
15711218,21,Male,14,2,0,0.75,intermediate
15798659,21,Female,14,2,0,0.75,intermediate
15663939,21,Female,14,2,1,0.75,intermediate
15694946,21,Male,14,2,0,0.75,intermediate
15631912,21,Female,14,2,0,0.75,intermediate
15768816,21,Male,14,2,0,0.75,intermediate
15682268,21,Male,14,2,0,0.75,intermediate
15684801,21,Male,14,2,0,0.75,intermediate
15636428,21,Female,14,2,0,0.75,intermediate
15809823,21,Male,14,2,0,0.75,intermediate
15699284,21,Female,14,2,0,0.75,intermediate
15786993,21,Female,14,2,0,0.75,intermediate
15709441,21,Female,14,2,0,0.75,intermediate
15710257,21,Female,14,2,0,0.75,intermediate
15582492,21,Male,13,1,1,0.5,beginner
15575694,21,Male,13,1,0,0.5,beginner
15756820,21,Female,13,1,0,0.5,beginner
15766289,21,Male,13,1,0,0.5,beginner
15593014,21,Male,13,1,0,0.5,beginner
15584545,21,Female,13,1,0,0.5,beginner
15675949,21,Female,13,1,1,0.5,beginner
15672091,21,Female,13,1,0,0.5,beginner
15801658,21,Male,13,1,0,0.5,beginner
15706185,21,Female,13,1,0,0.5,beginner
15789863,21,Male,13,1,0,0.5,beginner
15720943,21,Male,13,1,0,0.5,beginner
15697997,21,Female,13,1,0,0.5,beginner
15665416,21,Female,13,1,0,0.5,beginner
15660200,21,Female,13,1,0,0.55,beginner
15619653,21,Male,13,1,0,0.55,beginner
15773447,21,Male,13,1,0,0.55,beginner
15739160,21,Male,13,1,0,0.55,beginner
15689237,21,Male,13,1,0,0.55,beginner
15679297,21,Male,13,1,0,0.55,beginner
15591433,21,Male,13,1,0,0.55,beginner
15642725,21,Male,13,1,0,0.55,beginner
15701962,21,Male,13,1,0,0.57,beginner
15811613,21,Female,13,1,0,0.57,beginner
15741049,21,Male,13,1,0,0.57,beginner
15724423,21,Female,13,1,0,0.57,beginner
15574305,21,Male,13,1,0,0.57,beginner
15678168,21,Female,13,1,0,0.57,beginner
15697020,21,Female,13,1,0,0.57,beginner
15610801,21,Male,13,1,0,0.57,beginner
15745232,21,Male,13,1,0,0.57,beginner
15722758,21,Male,13,1,0,0.57,beginner
15792102,21,Female,13,1,0,0.57,beginner
15675185,21,Male,13,1,0,0.57,beginner
15801247,21,Male,13,1,0,0.57,beginner
15725660,21,Male,13,1,0,0.57,beginner
15638963,21,Female,13,1,0,0.57,beginner
15800061,21,Female,13,1,0,0.57,beginner
15578006,21,Male,13,1,0,0.57,beginner
15668504,21,Female,17,4,0,0.85,advanced
15687491,21,Male,16,4,1,0.85,advanced
15610403,21,Female,16,4,0,0.85,advanced
15741094,21,Male,16,4,0,0.85,advanced
15807909,21,Male,16,4,0,0.85,advanced
15666141,21,Female,16,4,0,0.85,advanced
15617134,21,Male,16,4,0,0.85,advanced
15783029,21,Male,16,4,0,0.85,advanced
15622833,21,Female,16,4,0,0.85,advanced
15746422,21,Female,15,4,0,0.85,advanced
15750839,21,Female,16,4,1,0.85,advanced
15749130,21,Female,16,4,0,0.85,advanced
15779862,21,Male,16,4,0,0.85,advanced
15767871,21,Male,16,4,0,0.85,advanced
15679651,21,Female,16,4,0,0.85,advanced
15576219,21,Male,16,4,0,0.85,advanced
15699247,21,Male,15,4,0,0.85,advanced
15619087,21,Female,15,4,0,0.85,advanced
15605327,21,Male,16,4,0,0.9,advanced
15610140,21,Female,16,4,0,0.9,advanced
15791174,21,Male,16,4,0,0.9,advanced
15602373,21,Male,16,4,0,0.9,advanced
15762605,21,Male,16,4,0,0.9,advanced
15598840,21,Female,16,4,1,0.9,advanced
15744279,21,Male,16,4,1,0.9,advanced
15670619,21,Male,16,4,0,0.9,advanced
15599533,21,Female,16,4,0,0.9,advanced
15757837,21,Male,16,4,0,0.9,advanced
15697574,21,Female,17,4,0,0.9,advanced
15578738,21,Female,15,4,0,0.9,advanced
15762228,21,Female,15,4,0,0.9,advanced
15614827,21,Female,16,4,0,0.9,advanced
15789815,21,Male,16,4,1,0.9,advanced
15579781,21,Female,16,4,0,0.9,advanced
15587013,21,Male,16,4,0,0.95,advanced
15570932,21,Male,16,4,0,0.95,advanced
15794661,21,Female,16,4,0,0.95,advanced
15581654,21,Female,16,4,0,0.95,advanced
15644296,21,Female,16,4,0,0.95,advanced
15614420,21,Female,17,4,0,0.95,advanced
15609653,21,Female,16,4,0,0.95,advanced
15594577,21,Male,16,4,0,0.95,advanced
15584114,21,Male,16,4,0,0.95,advanced
15673367,21,Female,16,4,0,0.95,advanced
15685576,21,Male,16,4,0,0.95,advanced
15774727,21,Female,16,4,0,0.95,advanced
15694288,21,Female,16,4,1,0.95,advanced
15603319,21,Male,16,4,0,0.95,advanced
15759066,21,Female,16,4,0,0.95,advanced
15814816,21,Male,16,4,0,0.95,advanced
15724402,21,Female,16,4,0,0.95,advanced
15571059,21,Female,16,4,0,0.95,advanced
15674206,21,Male,16,4,0,0.95,advanced
15715160,21,Male,15,4,0,0.95,advanced
15730448,21,Male,16,4,0,0.95,advanced
15662067,21,Female,16,4,0,0.95,advanced
15779581,21,Male,16,4,0,0.95,advanced
15662901,21,Male,16,4,0,0.95,advanced
15689751,21,Male,16,4,0,0.95,advanced
15667742,21,Male,15,4,0,0.95,advanced
15738448,21,Female,16,4,0,0.95,advanced
15680243,21,Female,16,4,0,0.95,advanced
15745083,21,Male,16,4,0,0.95,advanced
15708228,21,Male,16,4,0,0.95,advanced
15628523,21,Male,16,4,0,0.95,advanced
15708196,21,Male,16,4,0,0.95,advanced
15735549,21,Female,16,4,1,0.95,advanced
15809347,21,Female,16,4,0,0.95,advanced
15660866,21,Female,17,4,1,0.95,advanced
15766609,21,Female,16,4,0,0.95,advanced
15654230,21,Female,16,4,1,0.95,advanced
15794566,21,Female,17,5,0,0.89,advanced
15800890,21,Female,17,5,1,0.89,advanced
15697424,21,Female,17,5,0,0.89,advanced
15724536,21,Female,17,5,1,0.89,advanced
15735878,21,Male,17,5,1,0.89,advanced
15707596,21,Female,16,5,0,0.89,advanced
15657163,21,Male,16,5,0,0.89,advanced
15622478,21,Male,17,5,0,0.89,advanced
15779529,21,Female,17,5,1,0.89,advanced
15636023,21,Male,17,5,0,0.89,advanced
15582066,21,Male,17,5,0,0.89,advanced
15666675,21,Female,16,5,0,0.89,advanced
15732987,21,Male,18,5,1,0.89,advanced
15789432,21,Female,17,5,0,0.89,advanced
15663161,21,Male,17,5,1,0.89,advanced
15694879,21,Male,17,5,1,0.89,advanced
15593715,21,Male,17,5,1,0.89,advanced
15575002,21,Female,17,5,0,0.89,advanced
15622171,21,Male,17,5,0,0.89,advanced
15795224,21,Female,17,5,1,0.89,advanced
15685346,21,Male,17,5,1,0.89,advanced
15691808,21,Female,17,5,0,0.89,advanced
15721007,21,Female,17,5,1,0.89,advanced
15794253,21,Female,17,5,1,0.89,advanced
15694453,21,Male,17,5,0,0.95,advanced
15813113,21,Male,17,5,1,0.95,advanced
15614187,21,Male,17,5,1,0.95,advanced
15619407,21,Female,17,5,0,0.95,advanced
15646227,21,Male,17,5,1,0.95,advanced
15660541,21,Male,17,5,0,0.95,advanced
15753874,21,Female,17,5,0,0.95,advanced
15617877,21,Female,17,5,0,0.95,advanced
15772073,21,Female,17,5,1,0.95,advanced
15701537,21,Male,17,5,1,0.95,advanced
15736228,21,Male,18,5,0,0.95,advanced
15780572,21,Female,16,5,1,0.95,advanced
15769596,21,Female,16,5,1,0.95,advanced
15586996,21,Female,17,5,0,0.95,advanced
15722061,21,Female,17,5,1,0.95,advanced
15638003,21,Female,17,5,0,0.95,advanced
15775590,21,Female,17,5,1,0.95,advanced
15730688,21,Male,17,5,0,0.95,advanced
15753102,21,Female,17,5,1,0.95,advanced
15810075,21,Female,17,5,0,0.95,advanced
15723373,21,Male,17,5,0,0.95,advanced
15795298,21,Female,17,5,1,0.95,advanced
15584320,21,Female,16,5,1,0.95,advanced
15724161,21,Female,16,5,0,0.95,advanced
15750056,21,Female,18,5,1,0.95,advanced
15609637,21,Female,17,5,0,0.95,advanced
15794493,21,Male,17,5,0,0.95,advanced
15569641,21,Female,17,5,1,0.95,advanced
15815236,21,Female,17,5,1,0.95,advanced
15811177,21,Female,17,5,0,0.95,advanced
15680587,21,Male,17,5,1,0.95,advanced
15672821,21,Female,17,5,1,0.95,advanced
15767681,21,Female,17,5,0,0.95,advanced
15600379,21,Male,17,5,1,0.95,advanced
15801336,21,Female,17,5,1,0.95,advanced
15721592,21,Male,17,5,0,0.92,advanced
15581282,21,Male,16,5,0,0.92,advanced
15746203,21,Female,17,5,1,0.92,advanced
15583137,21,Male,17,5,0,0.92,advanced
15680752,21,Female,17,5,0,0.92,advanced
15688172,21,Female,16,5,1,0.92,advanced
15791373,21,Male,17,5,1,0.92,advanced
15589449,21,Male,17,5,1,0.92,advanced
15692819,21,Female,17,5,1,0.92,advanced
15727467,21,Male,17,5,1,0.92,advanced
15734312,21,Male,17,5,0,0.92,advanced
15764604,21,Male,17,5,1,0.92,advanced
15613014,21,Female,17,5,1,0.92,advanced
15759684,21,Female,17,5,1,0.92,advanced
15609669,21,Female,17,5,1,0.92,advanced
15685536,21,Male,17,5,0,0.92,advanced
15750447,21,Male,17,5,1,0.92,advanced
15663249,21,Female,17,5,1,0.92,advanced
15638646,21,Male,17,5,0,0.92,advanced
15734161,21,Female,17,5,1,0.92,advanced
15631070,21,Female,17,5,0,0.92,advanced
15761950,21,Female,17,5,1,0.92,advanced
15649668,21,Male,17,5,0,0.92,advanced
15713912,21,Female,17,5,1,0.92,advanced
15586757,21,Male,17,5,1,0.92,advanced
15596522,21,Male,17,5,1,0.92,advanced
15625395,21,Male,17,5,1,0.92,advanced
15760570,21,Male,17,5,0,0.92,advanced
15566689,21,Female,17,5,0,0.92,advanced
15725794,21,Female,17,5,0,0.92,advanced
15673539,21,Male,17,5,1,0.92,advanced
15705298,21,Female,17,5,1,0.92,advanced
15675791,21,Male,17,5,0,0.92,advanced
15747043,21,Male,17,5,1,0.92,advanced
15736397,21,Female,17,5,1,0.92,advanced
15678201,21,Male,17,5,1,0.92,advanced
15720745,21,Female,17,5,1,0.92,advanced
15637593,21,Male,17,5,1,0.92,advanced
15598070,21,Female,17,5,0,0.92,advanced
